customer_id,Segment
1489,New Customers
1490,New Customers
1491,At Risk
1492,Loyal Customers
1493,Loyal Customers
1494,Loyal Customers
1495,New Customers
1496,Potential Loyalist
1497,At Risk
1498,New Customers
1499,At Risk
1500,Potential Loyalist
1501,New Customers
1502,Loyal Customers
1503,Loyal Customers
1504,New Customers
1505,Potential Loyalist
1506,Loyal Customers
1507,New Customers
1508,New Customers
1509,New Customers
1510,New Customers
1511,Potential Loyalist
1512,New Customers
1513,Potential Loyalist
1514,Potential Loyalist
1515,Potential Loyalist
1516,Potential Loyalist
1517,Loyal Customers
1518,Potential Loyalist
1519,Loyal Customers
1520,At Risk
1521,New Customers
1522,Potential Loyalist
1523,New Customers
1524,Potential Loyalist
1525,New Customers
1526,Potential Loyalist
1527,Potential Loyalist
1528,Potential Loyalist
1529,At Risk
1530,Loyal Customers
1531,Potential Loyalist
1532,Potential Loyalist
1533,Potential Loyalist
1534,Potential Loyalist
1535,Potential Loyalist
1536,New Customers
1537,Loyal Customers
1538,New Customers
1539,Potential Loyalist
1540,Potential Loyalist
1541,Potential Loyalist
1542,At Risk
1543,New Customers
1544,At Risk
1545,Potential Loyalist
1546,Potential Loyalist
1547,Loyal Customers
1548,New Customers
1549,Potential Loyalist
1550,Potential Loyalist
1551,Potential Loyalist
1552,Potential Loyalist
1553,New Customers
1554,Loyal Customers
1555,Potential Loyalist
1556,Potential Loyalist
1557,Potential Loyalist
1558,Loyal Customers
1559,Loyal Customers
1560,At Risk
1561,Loyal Customers
1562,New Customers
1563,At Risk
1564,New Customers
1565,New Customers
1566,New Customers
1567,Loyal Customers
1568,At Risk
1569,New Customers
1570,Loyal Customers
1571,New Customers
1572,Potential Loyalist
1573,New Customers
1574,Loyal Customers
1575,New Customers
1576,Potential Loyalist
1577,Potential Loyalist
1578,Potential Loyalist
1579,Loyal Customers
1580,Potential Loyalist
1581,Potential Loyalist
1582,New Customers
1583,At Risk
1584,New Customers
1585,Potential Loyalist
1586,Potential Loyalist
1587,New Customers
1588,Potential Loyalist
1589,Potential Loyalist
1590,New Customers
1591,Loyal Customers
1592,New Customers
1593,Potential Loyalist
1594,Potential Loyalist
1595,Potential Loyalist
1596,At Risk
1597,Loyal Customers
1598,At Risk
1599,Loyal Customers
1600,Potential Loyalist
1601,New Customers
1602,Potential Loyalist
1603,New Customers
1604,New Customers
1605,At Risk
1606,New Customers
1607,New Customers
1608,New Customers
1609,Potential Loyalist
1610,Potential Loyalist
1611,Loyal Customers
1612,New Customers
1613,Potential Loyalist
1614,Potential Loyalist
1615,Potential Loyalist
1616,Loyal Customers
1617,Potential Loyalist
1618,New Customers
1619,Loyal Customers
1620,At Risk
1621,New Customers
1622,New Customers
1623,Potential Loyalist
1624,New Customers
1625,Loyal Customers
1626,At Risk
1627,Loyal Customers
1628,At Risk
1629,Potential Loyalist
1630,New Customers
1631,At Risk
1632,At Risk
1633,New Customers
1634,New Customers
1635,At Risk
1636,Potential Loyalist
1637,Potential Loyalist
1638,New Customers
1639,Potential Loyalist
1640,Potential Loyalist
1641,Loyal Customers
1642,New Customers
1643,Loyal Customers
1644,Potential Loyalist
1645,Potential Loyalist
1646,Potential Loyalist
1647,At Risk
1648,New Customers
1649,New Customers
1650,New Customers
1651,New Customers
1652,Potential Loyalist
1653,New Customers
1654,New Customers
1655,New Customers
1656,Potential Loyalist
1657,Potential Loyalist
1658,At Risk
1659,Potential Loyalist
1660,Potential Loyalist
1661,At Risk
1662,New Customers
1663,Potential Loyalist
1664,Potential Loyalist
1665,Potential Loyalist
1666,New Customers
1667,Potential Loyalist
1668,Potential Loyalist
1669,Potential Loyalist
1670,Loyal Customers
1671,New Customers
1672,Loyal Customers
1673,At Risk
1674,New Customers
1675,New Customers
1676,Potential Loyalist
1677,Potential Loyalist
1678,Loyal Customers
1679,At Risk
1680,At Risk
1681,Potential Loyalist
1682,Potential Loyalist
1683,Loyal Customers
1684,New Customers
1685,New Customers
1686,Loyal Customers
1687,New Customers
1688,Loyal Customers
1689,At Risk
1690,Loyal Customers
1691,Potential Loyalist
1692,At Risk
1693,Potential Loyalist
1694,Potential Loyalist
1695,Potential Loyalist
1696,Loyal Customers
1697,Potential Loyalist
1698,Loyal Customers
1699,Potential Loyalist
1700,Potential Loyalist
1701,New Customers
1702,Potential Loyalist
1703,New Customers
1704,At Risk
1705,New Customers
1706,Loyal Customers
1707,Potential Loyalist
1708,At Risk
1709,New Customers
1710,New Customers
1711,Potential Loyalist
1712,At Risk
1713,Potential Loyalist
1714,Potential Loyalist
1715,New Customers
1716,At Risk
1717,New Customers
1718,New Customers
1719,New Customers
1720,New Customers
1721,Potential Loyalist
1722,Loyal Customers
1723,New Customers
1724,New Customers
1725,Loyal Customers
1726,Loyal Customers
1727,Potential Loyalist
1728,Potential Loyalist
1729,Potential Loyalist
1730,New Customers
1731,Loyal Customers
1732,New Customers
1733,New Customers
1734,New Customers
1735,New Customers
1736,Potential Loyalist
1737,New Customers
1738,New Customers
1739,New Customers
1740,Loyal Customers
1741,New Customers
1742,Potential Loyalist
1743,Potential Loyalist
1744,At Risk
1745,Loyal Customers
1746,Potential Loyalist
1747,At Risk
1748,Loyal Customers
1749,New Customers
1750,Potential Loyalist
1751,New Customers
1752,Potential Loyalist
1753,New Customers
1754,At Risk
1755,Potential Loyalist
1756,New Customers
1757,At Risk
1758,Potential Loyalist
1759,Potential Loyalist
1760,Potential Loyalist
1761,Potential Loyalist
1762,Loyal Customers
1763,Potential Loyalist
1764,New Customers
1765,Potential Loyalist
1766,At Risk
1767,Potential Loyalist
1768,New Customers
1769,Potential Loyalist
1770,Potential Loyalist
1771,Potential Loyalist
1772,At Risk
1773,Loyal Customers
1774,New Customers
1775,Potential Loyalist
1776,Potential Loyalist
1777,Potential Loyalist
1778,At Risk
1779,Potential Loyalist
1780,New Customers
1781,New Customers
1782,Potential Loyalist
1783,Loyal Customers
1784,New Customers
1785,Potential Loyalist
1786,At Risk
1787,Potential Loyalist
1788,Loyal Customers
1789,New Customers
1790,New Customers
1791,Potential Loyalist
1792,Loyal Customers
1793,Potential Loyalist
1794,New Customers
1795,Potential Loyalist
1796,At Risk
1797,Loyal Customers
1798,Potential Loyalist
1799,New Customers
1800,At Risk
1801,Loyal Customers
1802,Loyal Customers
1803,Potential Loyalist
1804,New Customers
1805,New Customers
1806,Loyal Customers
1807,Potential Loyalist
1808,Loyal Customers
1809,Potential Loyalist
1810,New Customers
1811,Loyal Customers
1812,Loyal Customers
1813,Potential Loyalist
1814,Potential Loyalist
1815,New Customers
1816,New Customers
1817,Loyal Customers
1818,Potential Loyalist
1819,At Risk
1820,Loyal Customers
1821,Loyal Customers
1822,New Customers
1823,At Risk
1824,Potential Loyalist
1825,Potential Loyalist
1826,Potential Loyalist
1827,Potential Loyalist
1828,At Risk
1829,New Customers
1830,Potential Loyalist
1831,Potential Loyalist
1832,Loyal Customers
1833,New Customers
1834,At Risk
1835,Potential Loyalist
1836,At Risk
1837,Potential Loyalist
1838,Potential Loyalist
1839,Potential Loyalist
1840,Potential Loyalist
1841,New Customers
1842,At Risk
1843,At Risk
1844,Potential Loyalist
1845,Potential Loyalist
1846,At Risk
1847,New Customers
1848,Potential Loyalist
1849,Potential Loyalist
1850,Potential Loyalist
1851,At Risk
1852,Potential Loyalist
1853,Loyal Customers
1854,New Customers
1855,New Customers
1856,At Risk
1857,Potential Loyalist
1858,Loyal Customers
1859,Potential Loyalist
1860,Potential Loyalist
1861,Potential Loyalist
1862,Potential Loyalist
1863,Potential Loyalist
1864,Loyal Customers
1865,New Customers
1866,Loyal Customers
1867,Loyal Customers
1868,Potential Loyalist
1869,New Customers
1870,Potential Loyalist
1871,New Customers
1872,Potential Loyalist
1873,New Customers
1874,New Customers
1875,Potential Loyalist
1876,Potential Loyalist
1877,New Customers
1878,Potential Loyalist
1879,Potential Loyalist
1880,Potential Loyalist
1881,Potential Loyalist
1882,Potential Loyalist
1883,New Customers
1884,Potential Loyalist
1885,Loyal Customers
1886,New Customers
1887,Loyal Customers
1888,New Customers
1889,At Risk
1890,Loyal Customers
1891,Potential Loyalist
1892,New Customers
1893,Potential Loyalist
1894,New Customers
1895,New Customers
1896,At Risk
1897,Potential Loyalist
1898,Potential Loyalist
1899,New Customers
1900,New Customers
1901,Potential Loyalist
1902,New Customers
1903,New Customers
1904,New Customers
1905,Loyal Customers
1906,Potential Loyalist
1907,At Risk
1908,Potential Loyalist
1909,Potential Loyalist
1910,New Customers
1911,New Customers
1912,Potential Loyalist
1913,Loyal Customers
1914,Potential Loyalist
1915,New Customers
1916,Potential Loyalist
1917,Potential Loyalist
1918,Potential Loyalist
1919,New Customers
1920,New Customers
1921,New Customers
1922,New Customers
1923,New Customers
1924,New Customers
1925,Potential Loyalist
1926,Potential Loyalist
1927,Potential Loyalist
1928,New Customers
1929,New Customers
1930,Potential Loyalist
1931,New Customers
1932,Loyal Customers
1933,Loyal Customers
1934,Potential Loyalist
1935,Potential Loyalist
1936,Loyal Customers
1937,Potential Loyalist
1938,At Risk
1939,New Customers
1940,New Customers
1941,New Customers
1942,Potential Loyalist
1943,At Risk
1944,New Customers
1945,At Risk
1946,Loyal Customers
1947,Loyal Customers
1948,At Risk
1949,Potential Loyalist
1950,Loyal Customers
1951,Potential Loyalist
1952,Loyal Customers
1953,Potential Loyalist
1954,Loyal Customers
1955,New Customers
1956,New Customers
1957,Loyal Customers
1958,New Customers
1959,Potential Loyalist
1960,New Customers
1961,New Customers
1962,New Customers
1963,New Customers
1964,Potential Loyalist
1965,New Customers
1966,At Risk
1967,Potential Loyalist
1968,At Risk
1969,Potential Loyalist
1970,Loyal Customers
1971,Potential Loyalist
1972,New Customers
1973,New Customers
1974,New Customers
1975,At Risk
1976,At Risk
1977,New Customers
1978,New Customers
1979,Potential Loyalist
1980,Loyal Customers
1981,New Customers
1982,Loyal Customers
1983,New Customers
1984,Loyal Customers
1985,Potential Loyalist
1986,Potential Loyalist
1987,New Customers
1988,Loyal Customers
1989,New Customers
1990,Loyal Customers
1991,Loyal Customers
1992,Loyal Customers
1993,Loyal Customers
1994,Potential Loyalist
1995,At Risk
1996,Potential Loyalist
1997,New Customers
1998,At Risk
1999,Potential Loyalist
2000,New Customers
2001,Loyal Customers
2002,New Customers
2003,At Risk
2004,Potential Loyalist
2005,Potential Loyalist
2006,At Risk
2007,New Customers
2008,Potential Loyalist
2009,Potential Loyalist
2010,New Customers
2011,At Risk
2012,New Customers
2013,Loyal Customers
2014,Potential Loyalist
2015,Potential Loyalist
2016,Potential Loyalist
2017,Potential Loyalist
2018,Potential Loyalist
2019,Loyal Customers
2020,Potential Loyalist
2021,At Risk
2022,Potential Loyalist
2023,Loyal Customers
2024,Potential Loyalist
2025,At Risk
2026,At Risk
2027,Potential Loyalist
2028,Potential Loyalist
2029,Potential Loyalist
2030,At Risk
2031,New Customers
2032,New Customers
2033,Loyal Customers
2034,Potential Loyalist
2035,At Risk
2036,Loyal Customers
2037,New Customers
2038,New Customers
2039,At Risk
2040,New Customers
2041,Potential Loyalist
2042,New Customers
2043,At Risk
2044,Potential Loyalist
2045,Loyal Customers
2046,Loyal Customers
2047,New Customers
2048,Potential Loyalist
2049,Potential Loyalist
2050,New Customers
2051,Potential Loyalist
2052,Potential Loyalist
2053,Potential Loyalist
2054,New Customers
2055,Loyal Customers
2056,New Customers
2057,Potential Loyalist
2058,Potential Loyalist
2059,At Risk
2060,Loyal Customers
2061,Potential Loyalist
2062,Potential Loyalist
2063,New Customers
2064,Potential Loyalist
2065,At Risk
2066,Potential Loyalist
2067,Loyal Customers
2068,At Risk
2069,Potential Loyalist
2070,Loyal Customers
2071,Potential Loyalist
2072,Loyal Customers
2073,Potential Loyalist
2075,New Customers
2076,Loyal Customers
2077,At Risk
2078,Potential Loyalist
2079,New Customers
2080,At Risk
2081,New Customers
2082,Potential Loyalist
2083,Loyal Customers
2084,New Customers
2085,New Customers
2086,New Customers
2087,Potential Loyalist
2088,Potential Loyalist
2089,At Risk
2090,At Risk
2091,At Risk
2092,Potential Loyalist
2093,Potential Loyalist
2094,New Customers
2095,Loyal Customers
2096,Potential Loyalist
2097,Potential Loyalist
2098,Potential Loyalist
2099,Potential Loyalist
2100,New Customers
2101,Loyal Customers
2102,Potential Loyalist
2103,Loyal Customers
2104,Potential Loyalist
2105,Potential Loyalist
2106,New Customers
2107,New Customers
2108,New Customers
2109,Potential Loyalist
2110,Potential Loyalist
2111,Loyal Customers
2112,New Customers
2113,New Customers
2114,Potential Loyalist
2115,New Customers
2116,New Customers
2117,New Customers
2118,Potential Loyalist
2119,New Customers
2120,Loyal Customers
2121,Loyal Customers
2122,New Customers
2123,At Risk
2124,Potential Loyalist
2125,New Customers
2126,New Customers
2127,New Customers
2128,New Customers
2129,At Risk
2130,Loyal Customers
2131,Potential Loyalist
2132,Loyal Customers
2133,Potential Loyalist
2134,Potential Loyalist
2135,At Risk
2136,New Customers
2137,New Customers
2138,Loyal Customers
2139,Potential Loyalist
2140,Potential Loyalist
2141,New Customers
2142,Potential Loyalist
2143,Potential Loyalist
2144,Loyal Customers
2145,At Risk
2146,New Customers
2147,At Risk
2148,At Risk
2149,Potential Loyalist
2150,Potential Loyalist
2151,Potential Loyalist
2152,Loyal Customers
2153,Potential Loyalist
2154,Potential Loyalist
2155,Loyal Customers
2156,Potential Loyalist
2157,At Risk
2158,Potential Loyalist
2159,New Customers
2160,Potential Loyalist
2161,Potential Loyalist
2162,New Customers
2163,New Customers
2164,Potential Loyalist
2165,Loyal Customers
2166,Potential Loyalist
2167,At Risk
2168,New Customers
2169,Potential Loyalist
2170,Potential Loyalist
2171,Potential Loyalist
2172,New Customers
2173,At Risk
2174,Potential Loyalist
2175,New Customers
2176,New Customers
2177,Potential Loyalist
2178,New Customers
2179,Potential Loyalist
2180,Potential Loyalist
2181,Potential Loyalist
2182,Loyal Customers
2183,Loyal Customers
2184,Loyal Customers
2185,Potential Loyalist
2186,At Risk
2187,Potential Loyalist
2188,Potential Loyalist
2189,Loyal Customers
2190,Loyal Customers
2191,Potential Loyalist
2192,New Customers
2193,New Customers
2194,Potential Loyalist
2195,Potential Loyalist
2196,New Customers
2197,At Risk
2198,New Customers
2199,New Customers
2200,New Customers
2201,Loyal Customers
2202,Loyal Customers
2203,Potential Loyalist
2204,Potential Loyalist
2205,New Customers
2206,New Customers
2207,Potential Loyalist
2208,Potential Loyalist
2209,At Risk
2210,Loyal Customers
2211,At Risk
2212,Potential Loyalist
2213,Potential Loyalist
2214,New Customers
2215,New Customers
2216,New Customers
2217,Potential Loyalist
2218,New Customers
2219,Potential Loyalist
2220,New Customers
2221,Potential Loyalist
2222,Potential Loyalist
2223,Potential Loyalist
2224,At Risk
2225,At Risk
2226,Potential Loyalist
2227,New Customers
2228,At Risk
2229,New Customers
2230,Loyal Customers
2231,New Customers
2232,Potential Loyalist
2233,Potential Loyalist
2234,New Customers
2235,Potential Loyalist
2236,New Customers
2237,Potential Loyalist
2238,At Risk
2239,New Customers
2240,Loyal Customers
2241,New Customers
2242,At Risk
2243,At Risk
2244,Potential Loyalist
2245,Potential Loyalist
2246,New Customers
2247,Potential Loyalist
2248,Potential Loyalist
2249,Potential Loyalist
2250,At Risk
2251,Potential Loyalist
2252,At Risk
2253,Potential Loyalist
2254,New Customers
2255,At Risk
2256,At Risk
2257,Potential Loyalist
2258,Potential Loyalist
2259,At Risk
2260,Potential Loyalist
2261,New Customers
2262,New Customers
2263,Potential Loyalist
2264,At Risk
2265,New Customers
2266,Loyal Customers
2267,New Customers
2268,Loyal Customers
2269,Potential Loyalist
2270,Potential Loyalist
2271,At Risk
2272,Potential Loyalist
2273,Loyal Customers
2274,New Customers
2275,Potential Loyalist
2276,New Customers
2277,New Customers
2278,New Customers
2279,Potential Loyalist
2280,Potential Loyalist
2281,Potential Loyalist
2282,Potential Loyalist
2283,Potential Loyalist
2284,Potential Loyalist
2285,Potential Loyalist
2286,New Customers
2287,At Risk
2288,Potential Loyalist
2289,Potential Loyalist
2290,Potential Loyalist
2291,At Risk
2292,Potential Loyalist
2293,New Customers
2294,Potential Loyalist
2295,New Customers
2296,New Customers
2297,Potential Loyalist
2298,Potential Loyalist
2299,Potential Loyalist
2300,Potential Loyalist
2301,Loyal Customers
2302,New Customers
2303,At Risk
2304,Loyal Customers
2305,Potential Loyalist
2306,New Customers
2307,Loyal Customers
2308,Loyal Customers
2309,Loyal Customers
2310,Potential Loyalist
2311,Potential Loyalist
2312,Potential Loyalist
2313,Potential Loyalist
2314,New Customers
2315,At Risk
2316,New Customers
2317,Potential Loyalist
2318,Potential Loyalist
2319,Potential Loyalist
2320,New Customers
2321,At Risk
2322,New Customers
2323,At Risk
2324,New Customers
2325,Potential Loyalist
2326,At Risk
2327,At Risk
2328,At Risk
2329,New Customers
2330,New Customers
2331,Potential Loyalist
2332,New Customers
2333,New Customers
2334,New Customers
2335,Potential Loyalist
2336,Loyal Customers
2337,At Risk
2338,Potential Loyalist
2339,Loyal Customers
2340,Loyal Customers
2341,Loyal Customers
2342,New Customers
2343,New Customers
2344,Potential Loyalist
2345,Potential Loyalist
2346,At Risk
2347,Loyal Customers
2348,New Customers
2349,New Customers
2350,At Risk
2351,Potential Loyalist
2352,New Customers
2353,Loyal Customers
2354,New Customers
2355,Potential Loyalist
2356,At Risk
2357,New Customers
2358,Loyal Customers
2359,Potential Loyalist
2360,Potential Loyalist
2361,Potential Loyalist
2362,New Customers
2363,Potential Loyalist
2364,Potential Loyalist
2365,New Customers
2366,New Customers
2367,Potential Loyalist
2368,Potential Loyalist
2369,Loyal Customers
2370,New Customers
2371,Potential Loyalist
2372,Loyal Customers
2373,New Customers
2374,Potential Loyalist
2375,Loyal Customers
2376,New Customers
2377,Potential Loyalist
2378,New Customers
2379,Loyal Customers
2380,Potential Loyalist
2381,Potential Loyalist
2382,Potential Loyalist
2383,Loyal Customers
2384,Potential Loyalist
2385,Potential Loyalist
2386,Potential Loyalist
2387,At Risk
2388,Potential Loyalist
2389,New Customers
2390,Potential Loyalist
2391,Loyal Customers
2392,New Customers
2393,At Risk
2394,New Customers
2395,New Customers
2396,New Customers
2397,Loyal Customers
2398,At Risk
2399,Potential Loyalist
2400,Loyal Customers
2401,Loyal Customers
2402,New Customers
2403,At Risk
2404,At Risk
2405,New Customers
2406,New Customers
2407,New Customers
2408,New Customers
2409,Potential Loyalist
2410,Potential Loyalist
2411,At Risk
2412,Potential Loyalist
2413,Potential Loyalist
2414,New Customers
2415,New Customers
2416,At Risk
2417,New Customers
2418,Potential Loyalist
2419,Potential Loyalist
2420,At Risk
2421,New Customers
2422,New Customers
2423,New Customers
2424,Potential Loyalist
2425,Loyal Customers
2426,Potential Loyalist
2427,Potential Loyalist
2428,Loyal Customers
2429,At Risk
2430,At Risk
2431,At Risk
2432,Potential Loyalist
2433,Loyal Customers
2434,Loyal Customers
2435,Potential Loyalist
2436,New Customers
2437,At Risk
2438,Potential Loyalist
2439,Potential Loyalist
2440,New Customers
2441,New Customers
2442,Potential Loyalist
2443,Potential Loyalist
2444,New Customers
2445,New Customers
2446,Potential Loyalist
2447,Potential Loyalist
2448,Potential Loyalist
2449,Potential Loyalist
2450,New Customers
2451,New Customers
2452,New Customers
2453,Potential Loyalist
2454,Loyal Customers
2455,Potential Loyalist
2456,At Risk
2457,Potential Loyalist
2458,Loyal Customers
2459,Loyal Customers
2460,New Customers
2461,New Customers
2462,Potential Loyalist
2463,Loyal Customers
2464,Loyal Customers
2465,Loyal Customers
2466,New Customers
2467,New Customers
2468,Loyal Customers
2469,Loyal Customers
2470,New Customers
2471,New Customers
2472,Potential Loyalist
2473,At Risk
2474,Potential Loyalist
2475,Potential Loyalist
2476,Loyal Customers
2477,New Customers
2478,Potential Loyalist
2479,New Customers
2480,Potential Loyalist
2481,Potential Loyalist
2482,At Risk
2483,New Customers
2484,Potential Loyalist
2485,Potential Loyalist
2486,At Risk
2487,New Customers
2488,Potential Loyalist
2489,Loyal Customers
2490,Potential Loyalist
2491,New Customers
2492,Loyal Customers
2493,New Customers
2494,Potential Loyalist
2495,Potential Loyalist
2496,At Risk
2497,New Customers
2498,Loyal Customers
2499,At Risk
2500,New Customers
2501,Potential Loyalist
2502,New Customers
2503,New Customers
2504,New Customers
2505,Loyal Customers
2506,New Customers
2507,New Customers
2508,Loyal Customers
2509,Potential Loyalist
2510,Potential Loyalist
2511,New Customers
2512,Potential Loyalist
2513,Potential Loyalist
2514,New Customers
2515,New Customers
2516,New Customers
2517,At Risk
2518,Potential Loyalist
2519,New Customers
2520,New Customers
2521,At Risk
2522,Loyal Customers
2523,Loyal Customers
2524,At Risk
2525,At Risk
2526,Potential Loyalist
2527,Potential Loyalist
2528,Potential Loyalist
2529,Potential Loyalist
2530,Potential Loyalist
2531,Potential Loyalist
2532,At Risk
2533,New Customers
2534,Potential Loyalist
2535,Potential Loyalist
2536,Potential Loyalist
2537,Loyal Customers
2538,Loyal Customers
2539,New Customers
2540,Potential Loyalist
2541,New Customers
2542,Loyal Customers
2543,New Customers
2544,Potential Loyalist
2545,At Risk
2546,New Customers
2547,At Risk
2548,Loyal Customers
2549,New Customers
2550,Potential Loyalist
2551,At Risk
2552,Potential Loyalist
2553,At Risk
2554,New Customers
2555,Potential Loyalist
2556,New Customers
2557,New Customers
2558,New Customers
2559,Potential Loyalist
2560,Loyal Customers
2561,Potential Loyalist
2562,Potential Loyalist
2563,New Customers
2564,New Customers
2565,Loyal Customers
2566,Loyal Customers
2567,New Customers
2568,New Customers
2569,Potential Loyalist
2570,Potential Loyalist
2571,New Customers
2572,Loyal Customers
2573,New Customers
2574,Loyal Customers
2575,New Customers
2576,Potential Loyalist
2577,Potential Loyalist
2578,New Customers
2579,New Customers
2580,Loyal Customers
2581,At Risk
2582,New Customers
2583,New Customers
2584,New Customers
2585,Potential Loyalist
2586,New Customers
2587,Loyal Customers
2588,At Risk
2589,New Customers
2590,Potential Loyalist
2591,Potential Loyalist
2592,Loyal Customers
2593,New Customers
2594,Potential Loyalist
2595,Loyal Customers
2596,Potential Loyalist
2597,Potential Loyalist
2598,Potential Loyalist
2599,Potential Loyalist
2600,At Risk
2601,Loyal Customers
2602,Potential Loyalist
2603,Potential Loyalist
2604,Potential Loyalist
2605,Potential Loyalist
2606,Loyal Customers
2607,Potential Loyalist
2608,Potential Loyalist
2609,At Risk
2610,Potential Loyalist
2611,Potential Loyalist
2612,At Risk
2613,New Customers
2614,New Customers
2615,Loyal Customers
2616,Loyal Customers
2617,Potential Loyalist
2618,Loyal Customers
2619,New Customers
2620,Potential Loyalist
2621,Potential Loyalist
2622,Potential Loyalist
2623,Potential Loyalist
2624,New Customers
2625,New Customers
2626,New Customers
2627,Potential Loyalist
2628,At Risk
2629,Potential Loyalist
2630,Loyal Customers
2631,New Customers
2632,New Customers
2633,Loyal Customers
2634,At Risk
2635,Loyal Customers
2636,New Customers
2637,Loyal Customers
2638,Loyal Customers
2639,Potential Loyalist
2640,Loyal Customers
2641,Potential Loyalist
2642,New Customers
2643,New Customers
2644,New Customers
2645,Potential Loyalist
2646,At Risk
2647,Potential Loyalist
2648,Potential Loyalist
2649,At Risk
2650,Potential Loyalist
2651,Loyal Customers
2652,Potential Loyalist
2653,Loyal Customers
2654,Loyal Customers
2655,Potential Loyalist
2656,Potential Loyalist
2657,At Risk
2658,New Customers
2659,Loyal Customers
2661,New Customers
2662,Loyal Customers
2663,At Risk
2664,Potential Loyalist
2665,New Customers
2666,At Risk
2667,Potential Loyalist
2668,New Customers
2669,New Customers
2670,New Customers
2671,Potential Loyalist
2672,Potential Loyalist
2673,New Customers
2674,Potential Loyalist
2675,New Customers
2676,Potential Loyalist
2677,New Customers
2678,At Risk
2679,Potential Loyalist
2680,Loyal Customers
2681,New Customers
2682,Potential Loyalist
2683,Potential Loyalist
2684,Loyal Customers
2685,Potential Loyalist
2686,Loyal Customers
2687,Potential Loyalist
2688,New Customers
2689,New Customers
2690,New Customers
2691,Potential Loyalist
2692,New Customers
2693,Potential Loyalist
2694,New Customers
2695,Loyal Customers
2696,At Risk
2697,Potential Loyalist
2698,Potential Loyalist
2699,New Customers
2700,New Customers
2701,Loyal Customers
2702,Loyal Customers
2703,Potential Loyalist
2704,At Risk
2705,Loyal Customers
2706,At Risk
2707,New Customers
2708,New Customers
2709,New Customers
2710,New Customers
2711,Potential Loyalist
2712,Potential Loyalist
2713,New Customers
2714,New Customers
2715,Potential Loyalist
2716,At Risk
2717,Loyal Customers
2718,At Risk
2719,New Customers
2720,At Risk
2721,At Risk
2722,Potential Loyalist
2723,Loyal Customers
2724,At Risk
2725,At Risk
2726,Loyal Customers
2727,Potential Loyalist
2728,Loyal Customers
2729,Potential Loyalist
2730,Potential Loyalist
2731,New Customers
2732,Loyal Customers
2733,Loyal Customers
2734,New Customers
2735,At Risk
2736,New Customers
2737,Loyal Customers
2738,New Customers
2739,At Risk
2740,Loyal Customers
2741,New Customers
2742,New Customers
2743,New Customers
2744,At Risk
2745,At Risk
2746,New Customers
2747,Loyal Customers
2748,New Customers
2749,New Customers
2750,Loyal Customers
2751,Loyal Customers
2752,New Customers
2753,Loyal Customers
2754,At Risk
2755,Loyal Customers
2756,New Customers
2757,At Risk
2758,New Customers
2759,Potential Loyalist
2760,New Customers
2761,Loyal Customers
2762,Loyal Customers
2763,Potential Loyalist
2764,New Customers
2765,Potential Loyalist
2766,Potential Loyalist
2767,New Customers
2768,Potential Loyalist
2769,Potential Loyalist
2770,Loyal Customers
2771,Potential Loyalist
2772,New Customers
2773,New Customers
2774,New Customers
2775,Potential Loyalist
2776,New Customers
2777,Potential Loyalist
2778,New Customers
2779,Potential Loyalist
2780,Potential Loyalist
2781,New Customers
2782,At Risk
2783,Loyal Customers
2784,New Customers
2785,Potential Loyalist
2786,New Customers
2787,Potential Loyalist
2788,Loyal Customers
2789,New Customers
2790,New Customers
2791,Loyal Customers
2792,At Risk
2793,Loyal Customers
2794,Potential Loyalist
2795,New Customers
2796,Potential Loyalist
2797,Potential Loyalist
2798,At Risk
2799,Loyal Customers
2800,New Customers
2801,New Customers
2802,At Risk
2803,Potential Loyalist
2804,Potential Loyalist
2805,Potential Loyalist
2806,Potential Loyalist
2807,At Risk
2808,Potential Loyalist
2809,New Customers
2810,New Customers
2811,New Customers
2812,Potential Loyalist
2813,At Risk
2814,New Customers
2815,Loyal Customers
2816,Loyal Customers
2817,New Customers
2818,New Customers
2819,At Risk
2820,Potential Loyalist
2821,New Customers
2822,Loyal Customers
2823,New Customers
2824,Potential Loyalist
2825,At Risk
2826,Loyal Customers
2827,New Customers
2828,At Risk
2829,At Risk
2830,New Customers
2831,New Customers
2832,Potential Loyalist
2833,Potential Loyalist
2834,New Customers
2835,At Risk
2836,Loyal Customers
2837,Potential Loyalist
2838,New Customers
2839,Potential Loyalist
2840,New Customers
2841,Loyal Customers
2842,New Customers
2843,Potential Loyalist
2844,Potential Loyalist
2845,Potential Loyalist
2846,New Customers
2847,Potential Loyalist
2848,New Customers
2849,At Risk
2850,Potential Loyalist
2851,Loyal Customers
2852,Potential Loyalist
2853,Potential Loyalist
2854,New Customers
2855,New Customers
2856,Loyal Customers
2857,Potential Loyalist
2858,New Customers
2859,Potential Loyalist
2860,Loyal Customers
2861,Loyal Customers
2862,New Customers
2863,At Risk
2864,New Customers
2865,Loyal Customers
2866,New Customers
2867,New Customers
2868,New Customers
2869,Potential Loyalist
2870,At Risk
2871,Potential Loyalist
2872,Potential Loyalist
2873,New Customers
2874,Loyal Customers
2875,New Customers
2876,At Risk
2877,Loyal Customers
2878,New Customers
2879,Loyal Customers
2880,Loyal Customers
2881,Potential Loyalist
2882,At Risk
2883,Loyal Customers
2884,Potential Loyalist
2885,Loyal Customers
2886,Potential Loyalist
